Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 16:57:46 +0000 2021,"Ahlone, Yangon:

Terrorists (#Myanmar security forces) abducted 2 civilians from Aung Zeyar Street.… https://t.co/dPt4ftyYYz",2057,2039
#myanmar,Norway MFA,@NorwayMFA,Fri Apr 09 16:39:59 +0000 2021,"FM #EriksenSoreide: 
🔹The military coup &amp; attacks against civilians in #Myanmar are unacceptable
🔹#UNSC must send a… https://t.co/Hr1QWJ3IJX",69,126
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 16:38:04 +0000 2021,"Thingangyun, Yangon:

4 civilians/protesters abducted by Terrorists (#Myanmar security forces) at 6:30pm.… https://t.co/5qQ5SrKgCa",2528,2470
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 16:34:21 +0000 2021,"Latest situation in Bago:

Need blood &amp; Oxygen for the people who were wounded. 

Dead bodies are with Terrorists (… https://t.co/AXWOpqToZh",2716,2789
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 16:30:00 +0000 2021,"Mandalay — 71x72 &amp; 29x30 29B Streets — Happening Now!

Terrorists (#Myanmar security forces) are inspecting guests… https://t.co/lrTNDz5HW4",2682,2582
#myanmar,Poe Mamhe Thar,@poemamhethar,Fri Apr 09 16:27:31 +0000 2021,Popular opinion of the night: Bitter but truth in #Myanmar!! There were a lot of cases where cruel child rapists &amp;… https://t.co/rVYOj25Cpc,3830,4167
#myanmar,UN Geneva,@UNGeneva,Fri Apr 09 16:26:00 +0000 2021,"Clashes between the #Myanmar security forces and regional armed groups, which have involved military airstrikes, ha… https://t.co/DaYN0SkRpl",189,248
#myanmar,Matthew Smith,@matthewfsmith,Fri Apr 09 16:07:24 +0000 2021,Massacres are becoming a weekly occurrence in #Myanmar; killings and arrests daily. U.N. member states must DO MORE… https://t.co/92PaxJjrn3,1901,1868
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 15:57:12 +0000 2021,"Monywa, Sagaing Region:

Terrorists (#Myanmar security forces) raided Dr. Myat Lay Nwe's house. Abducted her daught… https://t.co/bzRpgHFvFi",3016,2972
#myanmar,Ro Nay San Lwin,@nslwin,Fri Apr 09 15:52:42 +0000 2021,"South Okkalapa, Yangon:

Terrorists (#Myanmar security forces) abducted 6 civilians/protesters from Maga 13th Stree… https://t.co/TohljP8BvU",2231,2141
