Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#DaunteWright	Walter Masterson	@waltermasterson	Mon Apr 12 17:37:36 +0000 2021	Before white people start with this “MLK wouldn’t have wanted this”just realize that MLK’s descendants are still al… https://t.co/LwPnCYptIf	43	278
#DaunteWright	Jon Sopel	@BBCJonSopel	Mon Apr 12 17:37:01 +0000 2021	I really don’t know whether this makes it better or worse #DaunteWright https://t.co/idETSUH303	11	132
#DaunteWright	Heather Thompson Day	@HeatherTDay	Mon Apr 12 17:36:45 +0000 2021	"When Daunte Wright got pulled over 

He called his mother...

I’m beyond exhausted and heartbroken at these Black e… https://t.co/VGBy6kOVMl"	75	630
#DaunteWright	Laura Coates	@thelauracoates	Mon Apr 12 17:34:16 +0000 2021	Great question by @CNN @abroaddus at the press conference establishing the officer who shot #DaunteWright was a “ve… https://t.co/cLs9HJ8XfF	53	215
#DaunteWright	Shontel Brown for Congress	@ShontelMBrown	Mon Apr 12 17:30:28 +0000 2021	We deserve the right to live, work, play, drive, sleep, shop, and exist without worrying if today will be our last day! #DaunteWright	112	352
#DaunteWright	David Begnaud	@DavidBegnaud	Mon Apr 12 17:28:14 +0000 2021	#DaunteWright died at the hands of a police officer who shot and killed him, but only meant to tase him, according… https://t.co/gE4Ezriumj	72	113
#DaunteWright	Jules Morgan 🇺🇸	@glamelegance	Mon Apr 12 17:26:57 +0000 2021	BREAKING: The Police Chief of #BrooklynCenter MN said that the officer involved in shooting #DaunteWright meant to… https://t.co/kfvQ4hvT4W	26	195
#DaunteWright	George Salazar	@georgesalazar	Mon Apr 12 17:21:01 +0000 2021	I can’t believe I have to tweet this again, but STOP KILLING BLACK AND BROWN PEOPLE. #DaunteWright	70	461
#DaunteWright	AJ+	@ajplus	Mon Apr 12 17:20:50 +0000 2021	BREAKING: Minnesota police say the shooting of #DaunteWright, a Black man killed by police during a traffic stop, w… https://t.co/GEDdKWZBf1	790	1123
#DaunteWright	Cyrus McQueen	@CyrusMMcQueen	Mon Apr 12 17:20:34 +0000 2021	We have gotta take that bullshit right from cops... Expired tags, Lapsed registration, should not inspire police in… https://t.co/AwS9QIIyCO	79	304
#DaunteWright	Vicki Dillard	@DillardVicki	Mon Apr 12 17:19:31 +0000 2021	#DaunteWright has been dominating the news because America can’t stop killing Black People. When you IMMEDIATELY em… https://t.co/AE3l3X2E13	59	198
#DaunteWright	Melissa “Claudio” Lewis	@Claudio_Report	Mon Apr 12 17:19:19 +0000 2021	It appears the officer who killed #DaunteWright committed manslaughter. They are heard shouting “taser!” multiple t… https://t.co/rx8WdLF1S0	47	267
#DaunteWright	Mike from PA	@Mike_from_PA	Mon Apr 12 17:18:52 +0000 2021	Anyone who buys the idea that the cop who killed #DaunteWright confused a gun for a taser is a dupe. They feel comp… https://t.co/FJ9huNkGKV	73	475
#DaunteWright	Cyrus McQueen	@CyrusMMcQueen	Mon Apr 12 17:16:52 +0000 2021	White guys kill and get to live... Air Fresheners and expired tags get us killed... #BlackLivesMatter #DaunteWright	99	307
#DaunteWright	Phillip Atiba Goff	@DrPhilGoff	Mon Apr 12 17:15:15 +0000 2021	No gun found in #DaunteWright vehicle. To be clear, a gun present would not justify his killing.	19	110
