Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#ArmenianGenocide	StanteaR	@StanteaR_	Sat Apr 24 11:28:27 +0000 2021	"The villain on the left has a HEART and the one on the right has a BABY with his mother's belly removed!

Massacre… https://t.co/exBEUwBlgW"	34	58
#ArmenianGenocide	Kevork Oskanian	@DrKevorkO	Sat Apr 24 11:18:49 +0000 2021	There’s a name for the punctuation marks that you find around references to the #ArmenianGenocide every now and the… https://t.co/q4EiG2BQ7Z	4	39
#ArmenianGenocide	Fact Check Armenia	@FCArmenia	Sat Apr 24 11:17:22 +0000 2021	Events of 1915 are manipulated to pursue a political agenda. US politicians that are talking on #ArmenianGenocide d… https://t.co/LvxpN7g2MD	34	131
#ArmenianGenocide	Francesca Tacchi 🫒 Italian history & shitposting	@jackdaw_writes	Sat Apr 24 11:17:08 +0000 2021	Today is the #ArmenianGenocide remembrance day. Between 1915 and 1916, the Ottoman Empire deported and murdered 1,5… https://t.co/K6laKwc472	46	135
#ArmenianGenocide	Nervana Mahmoud	@Nervana_1	Sat Apr 24 11:16:47 +0000 2021	#Egypt was one of first countries receiving Armenians after the #Armeniangenocide https://t.co/3FAqLCfQLL	25	72
#ArmenianGenocide	ܪܶܒܶܟܰܐ | Rebeka	@beeky__	Sat Apr 24 11:13:22 +0000 2021	"“They tried to bury us, they didn’t know we were seeds. “

#ArmenianGenocide #AssyrianGenocide #syriac #Aramean… https://t.co/FaJiXhDBC7"	12	47
#ArmenianGenocide	Feryal Clark MP	@FeryalClark	Sat Apr 24 11:06:34 +0000 2021	I stand with British-Armenians in Enfield North and across the UK, and call upon our government to finally recognis… https://t.co/6bapVtgJbO	31	101
#ArmenianGenocide	halla ه	@hallahinar	Sat Apr 24 11:05:16 +0000 2021	In remembrance of all the victims of the Armenian genocide, and always and especially all the women who were forcib… https://t.co/2xNmHAyJ2F	356	1009
#ArmenianGenocide	Malik Azmani	@MalikAzmani	Sat Apr 24 11:03:55 +0000 2021	We pay tribute to the memory of the 1.5 million innocent victims of the #ArmenianGenocide who perished in the Ottom… https://t.co/PBAG6eKIIS	11	33
#ArmenianGenocide	Lawên | لاوێن	@Lawwwen	Sat Apr 24 11:03:09 +0000 2021	There is only one monument in all of ‘Turkey’ (indirectly) dedicated to the #ArmenianGenocide or #Seyfo. “We share… https://t.co/E6PJUXC6jE	15	65
#ArmenianGenocide	Betül BAYKAL DİNÇ	@dogalsosyolog	Sat Apr 24 11:02:29 +0000 2021	"In this nation's history, there is no genocide against another race.
If there had been one, there would be noone le… https://t.co/Coa4Fpcp6s"	22	91
#ArmenianGenocide	George Mastropavlos	@g_mastropavlos	Sat Apr 24 11:02:23 +0000 2021	"Chief advisor of #Erdogan attacks Kurdish Party #HDP for requesting #Turkey to recognize #ArmenianGenocide. 

Turke… https://t.co/hsMhUzF43a"	12	35
#ArmenianGenocide	Andreas Mountzouroulias 🇬🇷	@andreasmoun	Sat Apr 24 10:55:35 +0000 2021	"Genocide in the Ottoman Empire: #Armenians, #Assyrians, and #Greeks, 1913-1923 
 
The final years of the Ottoman Em… https://t.co/Mn5HFNNE4p"	12	28
#ArmenianGenocide	Աշոտ ✝️🇦🇲	@GyumreciAchot	Sat Apr 24 10:55:29 +0000 2021	"3 brotherly people, 3 genocide, 0 justice, 1 common enemy 

🇦🇲🇬🇷 Assyrians  ❤️

                           ✝️🙏🏽… https://t.co/wC07pHwzVp"	18	74
