Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#marshelicopter	Dr Becky Smethurst	@drbecky_	Mon Apr 19 20:40:33 +0000 2021	"Want to know more about Ingenuity’s first flight on Mars today? 

My latest video is all about why flight in Mars’s atmosphere is so hard, why this flight is big a big deal, plus my live reaction to the data return! *SHOW US THE GRAPHS*

https://t.co/X3PGBGSloz

#MarsHelicopter https://t.co/XDOUWubqGL"	26	132
#marshelicopter	Dr. Buzz Aldrin	@TheRealBuzz	Mon Apr 19 20:33:30 +0000 2021	Today we watched history occur in real time. Congratulations to @NASA and the @NASAPersevere team on the first successful flight on another planet! This historic flight of the #MarsHelicopter truly is one small step that'll produce another giant leap for future Mars exploration! https://t.co/SJfCpJ2EMb	403	3703
#marshelicopter	Prof. Paul Byrne	@ThePlanetaryGuy	Mon Apr 19 20:26:13 +0000 2021	"Take a minute, sit back, and watch a small helicopter take to the Martian skies for the first time in human history.

#MarsHelicopter #Ingenuity #DareMightyThings https://t.co/kyoGVwAYg2"	106	418
#marshelicopter	Scott Kelly	@StationCDRKelly	Mon Apr 19 20:11:22 +0000 2021	And above all, teamwork! Some feats are only impossible if we go alone. It is when we work together, we achieve great things. #MarsHelicopter https://t.co/FDdXgja0xE	52	540
#marshelicopter	Dori Toribio	@DoriToribio	Mon Apr 19 20:10:51 +0000 2021	Este es el video de la NASA. El helicóptero Ingenuity logra volar en Marte. 30 segundos históricos #MarsHelicopter https://t.co/zlWWni3I63	121	353
#marshelicopter	Katie Mack	@AstroKatie	Mon Apr 19 20:06:30 +0000 2021	The fact that the #MarsHelicopter has a call sign, a home airport designation, and even a logbook, makes me so happy 🚁 https://t.co/gDXfOla1kG	220	1452
#marshelicopter	Rosie Summers 🥽✨	@VR_Rosie	Mon Apr 19 19:50:54 +0000 2021	"Congratulations to @IngenuityNasa for making history with the first powered flight on another planet!!! So exciting.

Heres a lil Tilt Brush tribute :) 💫✨#VR #MarsHelicopter https://t.co/VWkWcO4tTh"	36	177
#marshelicopter	Frontera Espacial	@FronteraSpacial	Mon Apr 19 19:45:52 +0000 2021	"Ingenuity🚁 ya tiene identificativo OFICIAL, se llamará IGY-1 y ha sido designado por la Organización de Aviación Civil Internacional✈️. 
El helipuerto situado en el cráter Jezero ha sido designado como JZRO.

#MarsHelicopter #Ingenuity #Marte https://t.co/pvfCeqvy81"	60	223
#marshelicopter	NC DNCR	@ncculture	Mon Apr 19 19:17:19 +0000 2021	The Wright Brothers are getting a lotta love today. 🥰 #MarsHelicopter https://t.co/sbxjDP5pec	20	98
#marshelicopter	OnePlus➕	@OnePlus_USA	Mon Apr 19 19:01:04 +0000 2021	Fun Fact: OnePlus One used the same processor as #MarsHelicopter #NeverSettle	6	144
