Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count
#BETRemembersDMX,Rahshawn,@ijahmeer,Sun Apr 25 22:05:43 +0000 2021,No this man didn’t just say Nipsey Russell #DMXMemorial #BETRemembersDMX https://t.co/E9vtSKa2m2,15,118
#BETRemembersDMX,Bianca,@baddie123bebe,Sun Apr 25 22:05:40 +0000 2021,#BETRemembersDMX This Man Said Nipsey Russell Sir it’s time to sit down https://t.co/rhFiYNqOZB,32,228
#BETRemembersDMX,𝚝𝚛𝚊𝚟𝚒𝚜 𝚠𝚊𝚜 𝚑𝚎𝚛𝚎...,@travisfromthebk,Sun Apr 25 22:05:40 +0000 2021,"Not Nipsey Russell instead of Nipsey Hussle sksksksksksksksksksk

This pastor is something else. #BETRemembersDMX https://t.co/iOmQLeMuGL",8,38
#BETRemembersDMX,Ash,@ashcatchme83,Sun Apr 25 22:05:26 +0000 2021,"Hold up, he said Nipsey Russell. Now I know it’s time for the repass. #BETRemembersDMX",1,30
#BETRemembersDMX,Shaquille Sunflower,@Mindyourslady,Sun Apr 25 22:05:08 +0000 2021,"He said NIPSEY RUSSELL with authority. 😂😂😂

#BETRemembersDMX",6,35
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 22:05:03 +0000 2021,It’s time to go home now. #BETRemembersDMX,39,73
#BETRemembersDMX,𝐜𝐨𝐰𝐛𝐨𝐲 𝐝𝐢𝐚𝐦𝐨𝐧𝐝 🤠,@piccoladiamond,Sun Apr 25 22:01:50 +0000 2021,I understand y’all saying X reconciled with his mother but at the same time what you will not do is try to lie and… https://t.co/TLInD9YdBr,9,38
#BETRemembersDMX,Whitty Huton Wuld Toor,@theteaisbyme,Sun Apr 25 21:56:16 +0000 2021,Now we are gonna have to be okay telling the truth y'all because I'm sorry but DMX's mother according to him in his… https://t.co/2lyKpZHwov,21,80
#BETRemembersDMX,BET Music,@BETMusic,Sun Apr 25 21:53:38 +0000 2021,A LEGEND #BETRemembersDMX,9,48
#BETRemembersDMX,SlickNikTheRuler 🤙🏽😎,@CallMeSlick_,Sun Apr 25 21:52:54 +0000 2021,This reading of the obituary. Chile ... #BETRemembersDMX https://t.co/z8dyVewwET,3,44
#BETRemembersDMX,T🏁,@TerricaChante,Sun Apr 25 21:52:10 +0000 2021,Everybody when the obituary said he “moved out” to the group home  #BETRemembersDMX https://t.co/ko8HoMD9xE,11,61
#BETRemembersDMX,Whitty Huton Wuld Toor,@theteaisbyme,Sun Apr 25 21:49:56 +0000 2021,All them folks reading DMX's obituary like...wait a min... #BETRemembersDMX https://t.co/Rs10nHWK8B,12,55
#BETRemembersDMX,Auntieee,@pounddcaake,Sun Apr 25 21:49:43 +0000 2021,Moved out?! Who wrote this #BETRemembersDMX #dmxfuneral https://t.co/di0mU2QVwF,5,28
#BETRemembersDMX,Whitty Huton Wuld Toor,@theteaisbyme,Sun Apr 25 21:47:50 +0000 2021,That's not the story I remember DMX telling abour his mother nor father but let me stop...he did forgive her later… https://t.co/CRLrUuu5Os,68,241
#BETRemembersDMX,Sheabuttababy_circa1990s,@circa1990s,Sun Apr 25 21:47:22 +0000 2021,X’s mother abused him! He said many times publicly she did not love him. This that fake stuff Swizz was talking abo… https://t.co/qQ5t78rbKk,53,204
#BETRemembersDMX,Salvation’s Helmet,@naturallysimy,Sun Apr 25 21:47:16 +0000 2021,I don’t like how this eulogy is literally presenting lies about his childhood especially when DMX from his own mout… https://t.co/xDNMPeDW5m,54,143
#BETRemembersDMX,Pfizer Pheromone,@JahInTheMiddle,Sun Apr 25 21:45:55 +0000 2021,This obituary was written by ppl who wanted to look good despite not being that🤨#BETRemembersDMX,9,29
#BETRemembersDMX,𝐜𝐨𝐰𝐛𝐨𝐲 𝐝𝐢𝐚𝐦𝐨𝐧𝐝 🤠,@piccoladiamond,Sun Apr 25 21:44:49 +0000 2021,Not X’s mother and uncle trying to sugarcoat her being abusive and abandoning him #BETRemembersDMX https://t.co/qcdqEkWCwq,70,302
#BETRemembersDMX,LaTonya Holmes,@LaTonyaHolmes,Sun Apr 25 21:44:44 +0000 2021,Queens! I LOVE this moment! #TasheraSimmons #DesireeLindstrom #DMXforever #BETRemembersDMX #DMX https://t.co/kRh2RE7tBo,16,58
#BETRemembersDMX,IG/SC KrysBrown89,@KrysBrown89,Sun Apr 25 21:43:54 +0000 2021,They are giving a lot of accolades to his parents especially his Mom and I’m side eyeing what seems to be rewritten… https://t.co/siJDcfXRG9,12,34
#BETRemembersDMX,𝐜𝐨𝐰𝐛𝐨𝐲 𝐝𝐢𝐚𝐦𝐨𝐧𝐝 🤠,@piccoladiamond,Sun Apr 25 21:43:40 +0000 2021,Didn’t X say his mother was abusive and leave him at disciplinary schools for months... #BETRemembersDMX https://t.co/mGwgdyVgq9,9,46
#BETRemembersDMX,Anita Faker,@MovesLikeRoy,Sun Apr 25 21:41:10 +0000 2021,"Babyyy... Leandria Johnson and the choir got that OIL!!! 

#BETRemembersDMX https://t.co/obB9w2cgBC",5,39
#BETRemembersDMX,Vontay is Typing...,@ayeyovontay_,Sun Apr 25 21:40:51 +0000 2021,"Le'Andria Johnson took us to CHUCH!

#BETRemembersDMX https://t.co/AtXEjhfLTP",4,34
#BETRemembersDMX,"Kat Deuxjoliediva, PhD ♍️ #movieswithimpact 🎥🎞",@Kat_deuxj_diva,Sun Apr 25 21:40:36 +0000 2021,"“I wanna recognize Desiree, cuz real women do real things..I’m a REAL woman, a woman of God” 😿🙏🏼 Tashera Simmons… https://t.co/utzGe0ZBCq",41,209
#BETRemembersDMX,Asia Carter ❤️,@MsCarter___,Sun Apr 25 21:39:41 +0000 2021,One thing about Leandria Johnson ... the girl sings down #BETRemembersDMX https://t.co/KXMymLZfH0,8,42
#BETRemembersDMX,Ieshia Redd,@IeshiaRedd,Sun Apr 25 21:39:15 +0000 2021,"Leandria just has IT‼️🙌🏾‼️🙌🏾‼️🙌🏾‼️
We just need the benediction now! Between her and Tashera there’s NOTHING else t… https://t.co/rxSzLHqawn",5,41
#BETRemembersDMX,Wanna,@WannasWorld,Sun Apr 25 21:38:35 +0000 2021,DMX was only 50. Which makes it much harder because 50 isn’t old. He had so much more life to live. #BETRemembersDMX,87,531
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:38:25 +0000 2021,Whew! I love me a SINGER that knows how to close out! #BETRemembersDMX,48,136
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:35:37 +0000 2021,It’s the medley for me! #BETRemembersDMX https://t.co/jmi7zamBP4,62,115
#BETRemembersDMX,Jermaine,@JermaineWatkins,Sun Apr 25 21:34:51 +0000 2021,I’m not surprised at all DMX and Tashera Simmons found friendship and love. They act so much alike. It’s a beautifu… https://t.co/3bRAOitfK8,11,59
#BETRemembersDMX,👸🏾L E A👸🏾,@_MissLeandra,Sun Apr 25 21:34:41 +0000 2021,"The memorials and celebrations of life for DMX have been lovely. ❤️🕊
#BETRemembersDMX",22,162
#BETRemembersDMX,philip lewis,@Phil_Lewis_,Sun Apr 25 21:33:53 +0000 2021,"This moment between DMX’s ex-wife Tashera and his fiancée Desiree was really, really special #BETRemembersDMX https://t.co/zrG76UauOJ",2938,11674
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:33:15 +0000 2021,"SING Earl Simmons home, Le’Andria! #BETRemembersDMX",108,190
#BETRemembersDMX,I AM KIARA,@OriginalFox_,Sun Apr 25 21:32:15 +0000 2021,"Tashera Simmons deserves the world. 

That woman eulogized DMX in the most beautiful way possible. Love &amp; Light✨… https://t.co/lNRATPYkLU",128,582
#BETRemembersDMX,ᴅᴏʟʟᴀʀ,@callmedollar,Sun Apr 25 21:31:43 +0000 2021,LE’ANDRIA!!!!!!!!! Now THAT’S what the fuck I’m talking about! #BETRemembersDMX,52,107
